Id	Desc
CAT_000020_e4107_d1	L. a. s. à M. Bixio, 1836, 1 p.in-8.
CAT_000020_e4108_d1	L. a. s. aux membres de la Société d'encouragement, dont il était secrétaire; (vers 1777), 1 p.in-4.
CAT_000020_e4109_d1	L. a. s. à Siéyès, président du Directoire; 19 therm. an VII, 1 p.in-4. Rare.
CAT_000020_e4110_d1	L. a. s. ; Millemont, 1785, 1 p. pet. in-4.
CAT_000020_e4111_d1	L. a. sig. F. de B., à M. de Genève, 3 p.in-4, cachet. Curieuse. 2
CAT_000020_e4112_d1	Pièce sig., 1773, in-8.
CAT_000020_e4113_d1	L. a. s., 1814, 1 p. 1/2in-8.
CAT_000020_e4114_d1	L. a. s., Marseille, 3 fév. 1730, 1 p.in-4.
CAT_000020_e4115_d1	Fragment aut. d'un de ses ouvrages, 1 p.in-f.
CAT_000020_e4116_d1	L. a. s., en français, au commandant de L. a. Flore; (Madagascar), 5 sept. 1774, 2 p.in-4. Cachet à ses armes. Forte tache d'eau.
CAT_000020_e4117_d1	L. a. s. à Thomas, du National ; 7 janvier 1845, 1 p.in-8.
CAT_000020_e4118_d1	L. a. s. (au direct, de l'Artiste, 1840), 1 p.in-8.
CAT_000020_e4119_d1	L. s. avec la souscription aut., à Lacépède ; Flotbeck, 15 juillet 1808, 1 p.in-f.
CAT_000020_e4120_d1	L. a. s., 1 p.in-8.
CAT_000020_e4121_d1	L. a. s. au général Vial, ambassadeur en Suisse; Paris, 27 fruct. an XIII (14 sept. 1805), lp. in-f.
CAT_000020_e4122_d1	Pièce sig., 1778, 2 p.in-4.
CAT_000020_e4123_d1	L. a. s., 1 p.in-8.
CAT_000020_e4124_d1	L. a. s.; Stockholm, 1847, 1/2 p.in-4.
CAT_000020_e4125_d1	L. s.; 17 août 1631, 2 p.in-f.
CAT_000020_e4126_d1	L. a. s., 1820, 1 p.in-4.
CAT_000020_e4127_d1	L. a. s., 1846, 1 p. in-L
CAT_000020_e4128_d1	L. a. s. à un de ses collègues à l'Académie; 12 mars/1/2 p.in-f.
CAT_000020_e4129_d1	L. a. s. à son confrère, (Gab.) Legouvé, profess. au collège de France; Ier frimaire, 1 p.in-8. Il regrette de n'avoir pu assister à l'ouverture de son cours.
CAT_000020_e4130_d1	L. a. s. (à la 3° personne), à M. Hervey, 2 p. 1/2in-8.
CAT_000020_e4131_d1	L. a. s., 1813, 3 p.in-4.
CAT_000020_e4132_d1	L. a. s. au libraire Werdet, 1827, 1 p. 1/4in-8.
CAT_000020_e4133_d1	L. a. sig. B. (au baron de Trémont, préfet de l'Aveyron), 6 mars 1812, 3 p. 1/2in-4.
CAT_000020_e4134_d1	Très-jolie pièce sig. sur vélin, avec la belle vignette de Roger, an X, double in-f., sceau.
CAT_000020_e4135_d1	L. s., an XIII, 1/2 p.in-4.
CAT_000020_e4136_d1	L. s., an VIII, 1 p. 1/2in-4,
CAT_000020_e4137_d1	L. a. s. au chef d'escadron Trouble; Verneuil, 15 pluv. an VIII, 2 p.in-4, avec sa tète de lettre républicaine comme chef de brigade du 5e régim. de dragons.
CAT_000020_e4138_d1	L. s., 1810, 1/2 p.in-4.
CAT_000020_e4139_d1	L. s. à Mme Létitia, sa belle-mère, 1809, 1 p.in-4.
CAT_000020_e4140_d1	L. a. s., en français, 1808, 1 p.in-4.
CAT_000020_e4141_d1	L. a. s., 1 p.in-4. Relative à ses Contes aux Enfants de France. 1
CAT_000020_e4142_d1	L. a. s., 1 p.in-8.
CAT_000020_e4143_d1	L. a. s.; Heidelberg, 1805, 1 p.in-4.
CAT_000020_e4144_d1	L. a. s. au baron Taylor, 1827, 1 p.in-4.
CAT_000020_e4145_d1	L. a. s., 1853, l p. in-8.
CAT_000020_e4146_d1	L. a. s.; Paris, 22 niv. an VIII, 2 p.in-4. Rare. Curieuse.
CAT_000020_e4147_d1	L. s. ; Jardin du roi, 19 janv. 1784, 3 p. 1/4in-4. Belle pièce.
CAT_000020_e4148_d1	L. a. s. à M. Brunn de Nergaard, à Paris; Copenhague, 1809, 1 p.in-4, curieux cachet.
CAT_000020_e4149_d1	L. a. s. au directeur Siéyès, 1 p.in-12.
CAT_000020_e4150_d1	L. a. s., en italien; Milan, 19 nov. 1864, 2 p.in-8. Belle pièce.
CAT_000020_e4151_d1	L. a. s. ; Ecouen, 1810, 1 p.in-f.
CAT_000020_e4152_d1	L. a. s. à J. Cochrane, 1834, 1 p.in-8.
CAT_000020_e4153_d1	L. a., si g. par le duc de Vendôme (dont il était le secrétaire) à Danchet; Camp de Rivoli, 1er juin 1706, 1 p. pet. in-4, cachet aux armes du prince.
CAT_000020_e4154_d1	L. a. s., 1 p.in-8.
CAT_000020_e4155_d1	L. s., avec la souscrip. autog., au vicomte de Turenne, (1596), 1 p.in-f. Belle pièce.
CAT_000020_e4156_d1	L. s. au comte Dugua, colonel des milices du Dauphiné, à Die; camp proche de Pigneroles, 18 nov. 1692, 1 p. 1/2in-4, fragm. de cachet.
CAT_000020_e4157_d1	L. a. s. à Flora Tristan, 1843, 1 p. 1/2in-8, cachet à son chiffre. 2
CAT_000020_e4158_d1	L. a. s., 1855, 1 p.in-18.
CAT_000020_e4159_d1	L. a. s., en français, à un Anglais; 29 mai 1835, 3 p.in-8.
CAT_000020_e4160_d1	L. a. s. Scevole C. Z., à son père, M. Cazotte, à Pierry, par Epernay; Paris, 23 juil. 1792, 1 p. pl. in-8. 6 «
CAT_000020_e4161_d1	L. a. s. à un ami ; 1784, 1 p.in-4.
CAT_000020_e4162_d1	L. s. ; Sandomir, 24 juin 1704, 1/2 p.in-f., cachet à ses armes. Belle pièce.
CAT_000020_e4163_d1	Belle 1. 8. à M. Bouvet; 1823, 1 p.in-f.
CAT_000020_e4164_d1	L. a. s. (au dauphin, père de Louis XVI) ; Vienne, 1er déc. 1757, 3 p.in-4. Belle pièce.
CAT_000020_e4165_d1	Jolie pièce sig. ; 1733, 1 p.in-8.
CAT_000020_e4166_d1	L. s. au marquis de Feuquières ; 1675, 1 p.in-4. Jolie pièce.
CAT_000020_e4167_d1	L. a. s. au marquis de Feuquières; Munich, 20 janv. 1680, 1 p.in-4.
CAT_000020_e4168_d1	L. a. s., 1 p.in-8.
CAT_000020_e4169_d1	L. a. sig. C. H. à un ami ; Paris, 3 frimaire, 1 p.in-8.
CAT_000020_e4170_d1	L. a. s. à M. de Turenne ; (1588), 1 p. pl. in-f. Légère tache d'eau. Rare.
CAT_000020_e4171_d1	L. s. au marquis d'Hoquincourt; camp de Ville-sur-Haisne, 21 juin 1674, 1/2 p.in-8.
CAT_000020_e4172_d1	L. s. à Vauban, écrite en chiffres; camp de Périmée ; 17 septembre, 1 p.in-8, cachets à ses armes.
CAT_000020_e4173_d1	L. s. à M. Duval-Lecamus, peintre ; Anvers, 1840, 1 p.in-4. Relative à la souscription pour l'Album de Rubens.
CAT_000020_e4174_d1	L. a. s. à Auger, de l'Acad. franc.; 13 juillet, 1 p.in-4. a
CAT_000020_e4175_d1	L. a. s. au secrétaire de l'Athénée, 1 p. 1/4in-4.
CAT_000020_e4176_d1	L. a. s., 1 p.in-8. 1 ,
CAT_000020_e4177_d1	L. a. sig. de tous ses noms et prénoms, au citoyen Nargue; Fort Saint-Jean, à Marseille, 21 vent, an II, 1 p.in-4, cachet. Curieuse. 2
CAT_000020_e4178_d1	Let. imprimée avec la signature et l'adresse aut., à Malesherbes; 1778, 1 p.in-4, cachet
CAT_000020_e4179_d1	Quit. sig. sur vélin, 1687, in-8. Rare.
CAT_000020_e4180_d1	L. a. s. à M. Genty de Bussy, 1832, 1/2 p.in-8. . 'l
CAT_000020_e4181_d1	L. a. s., en français; Stockholm, 1784, 1 p.in-4.
CAT_000020_e4182_d1	L. a. s., 1 p.in-8.
CAT_000020_e4183_d1	L. a. s. à Th. Anne, 1 p.in-8.
CAT_000020_e4184_d1	L. a. s. (au peintre Van Brée); Bruxelles, 20 oct. 1817, 1 p. pi. in-4.
CAT_000020_e4185_d1	L. a. s., 1 p.in-18.
CAT_000020_e4186_d1	L. a. s. à M. Griez, à Mous ; Paris, 23,]anv. 1832, 3 p.in-4.
CAT_000020_e4187_d1	L. a. s. au naturaliste Raddi; 1823, 1 p.in-4.
CAT_000020_e4188_d1	L. a. s. ; Ramerup, 1863 ; 2 p.in-4.
CAT_000020_e4189_d1	L. a. s. à Mme Gattemain, 1813, 1/2 p.in-8. "
CAT_000020_e4190_d1	L. a. s. au comte de Choiseuil-Gouffier ; Térapia, 20 juillet 1814, 3 p.in-4. Déchirure par la rupture du cachet. Curieuse.
CAT_000020_e4191_d1	L. a. s. a Renouard ; Kensington, 8 juillet 1813, 1 p.in-4, cachet à son chiffre.
CAT_000020_e4192_d1	L. a. s. au même; Kensington, 16juin 1814, 2 p.in-8, cachet à l'encre, avec le mot Aldus. 3 50 Relative à sa Bibliotheca spenceriana dont il ne peut plus fournir que 6 exemplaires, en les augmentant de 8 liv. 8 sb. Le prix primitif était de 15 liv. 15. Il regrette de n'avoir pas eu la bonne fortune de voir M. Crapelet, etc
CAT_000020_e4193_d1	L. a. s. au même ; Brigton, 30 juin 1814, 3 p. 1 /2 in-4.
CAT_000020_e4194_d1	L. a. s. au marquis de Châteaugiron; Londres, 7 mai 1834, 1 p.in-4, cachet à son chiffre.
CAT_000020_e4195_d1	L. a. s. à Capelle, 1808, 1 p.in-12. Relative au Caveau moderne.
CAT_000020_e4196_d1	L. a. s. à un ministre, in-8.
CAT_000020_e4197_d1	L. s., 1856, 1 p.in-8.
CAT_000020_e4198_d1	L. a., sig. Jules, à un ami, 1853, 1 p.in-8. J
CAT_000020_e4199_d1	L. a. s. au général Vial, ambassadeur en Suisse ; 1er janvier 1 p. 1/2in-4.
CAT_000020_e4200_d1	L. a. s., en italien, à Louis XIV; Vienne, 24 juin 1656, 2 p.in-f.
CAT_000020_e4201_d1	L. a. s., en anglais, à Georges Manby; Saint- Leu-Taverny (propriété que lui avait laissée le prince de Condé), 26 juin 1832, 3 p. 1/2in-4.
CAT_000020_e4202_d1	L. a. s., 1811, 2 p.in-4. 2 50 Relative à un sermon des prisonniers qu'il doit piêeher à Versailles
CAT_000020_e4203_d1	L. a. s. a Alex. Vattemare; Washington, 2 nov. 1850, 2 p.in-4. Belle pièce.
CAT_000020_e4204_d1	Joli reçu, sign., 1695, 1 p.in-8.
CAT_000020_e4205_d1	L. a. s. à sir Johnson; New-York, 6 oct. 1765, 1 p.in-4. Rare.
CAT_000020_e4206_d1	L. a. s., 1 p.in-8.
CAT_000020_e4207_d1	L. a. sign. Gérard Labrunie, à son ami Duseigneur; Aix, 24 sept. 1834, 1 p.in-4.
CAT_000020_e4208_d1	L. a. s., 1863, 1. p. 1/2in-8.
CAT_000020_e4209_d1	L. a. s. au roi Henri II; Metz, 9 sept. 1551, 1 p.in-f., trace de cachet. Belle pièce, mais dont le bas de la signature a été légèrement rogné.
CAT_000020_e4210_d1	L. a. s. au duc de Montpensier; Paris, 10 mai (1581), 1 p. pl. in-f., cachets bien conservés. Superbe pièce.
CAT_000020_e4211_d1	L. a. s.; Val-Richer, 1866, 2 p.in-12.
CAT_000020_e4212_d1	Billet aut., en français, 18 mai 1779, 1/2 p.in-4.
CAT_000020_e4213_d1	L. a. s. le colonel Gustavson, au journal 1 ' Etoile; Worms, 25 sept. 1826, 1 p.in-4. ' 4 n Curieuse
CAT_000020_e4214_d1	Belle quit. sig. d'une rente que lui fait le duc de Bouillon, 1615, 1 f2 p.in-f.
CAT_000020_e4215_d1	L. s., avec la souscript. aut. au gén. Cass, ambassadeur à Paris; Washington, 20 mars 1841, 1 p.in-4.
CAT_000020_e4216_d1	L. a. s., 1775, 1 p.in-8.
CAT_000020_e4217_d1	L. a. s. à Ambroise Thomas; 9 janv. 1813, 1 p.in-4. Jolie pièce.
CAT_000020_e4218_d1	L. a. s. à Alex. Vattemare; Albanv, 1840, 2 p.in-4. Intéressante.
CAT_000020_e4219_d1	L. s. à Vattemare; Washington, 5 mai 1855, 1 p. 1/2in-4. Très-rare.
CAT_000020_e4220_d1	Belle pièce avec 9 lignes autog. sig. ; Paris, 20 mai 1689, 3 p.in-4.
CAT_000020_e4221_d1	L. a. s. à Pitre-Chevalier, 1 p.in-8.
CAT_000020_e4222_d1	Jolie l. s. à M. de Gruillermy; Kensington, 1813, 2 p. 1/4in-4. Plus un petit billet aut. sig. de la duchesse de Kent, sa femme
CAT_000020_e4223_d1	L. a. s., en allemand, au libraire Kummersch ; Koenigsberg, 10 janv. 1806, 2 p.in-4, cachet. Belle pièce.
CAT_000020_e4224_d1	Belle pièce sig. par le prince de Conti, et contresig. par Monseigneur L. a. Chappelle; Paris, 31 sept. 1686, 3 p.in-f. Rare.
CAT_000020_e4225_d1	L. a. s. au général Beurman; Figuières, 17 mars 1814, 1/2 p.in-4, cachet.
CAT_000020_e4226_d1	L. a. s. à M. Grün, 1 p.in-8.
CAT_000020_e4227_d1	L. a. s.; Paris, 1771, 1 p.in-4.
CAT_000020_e4228_d1	L. a. s. au card. de Bouillon; Paris, 19 août 1709, 4 p.in-4. .Rare.
CAT_000020_e4229_d1	Belle l. a. s., 1 p.in-f.
CAT_000020_e4230_d1	L. a. s. à M. Norblin, 1845, 1/2 p.in-8. Recommandation d'un numismate polonais.
CAT_000020_e4231_d1	L. a. s., en espagnol; del Campo, 2 mai 1669, 1/2 p.in-4. Adresse enlevée. Tache de rousseur.
CAT_000020_e4232_d1	L. sig., 22 mai 1780, relative à ses Préjugés et fantaisies militaires, 1/2 p.in-4. Rare.
CAT_000020_e4233_d1	L. a. s., en suédois, à J.-J. Ferber, à Carlcrona; Upsal, 11 mai 1771, 1 p. pet. in-4, cachet à ses armes.
CAT_000020_e4234_d1	L. a. s. à l'abbé Alary, à Nancy; Paris, 12 fév. 1717, 2 p. pl. in-8. Légèrement rognée dans le bas.
CAT_000020_e4235_d1	L. a. s. au cardinal de Retz; 30 juil. 1677, 2 p. 1/2in-8. Légère déchirure. Rare.
CAT_000020_e4236_d1	L. a. à Michelle de Saubonne, I p.in-4; trace de cachet. Superbe pièce.
CAT_000020_e4237_d1	L. a. s.; 20 sept. 1779, 1 p. pl. in-4, cachet à ses armes.
CAT_000020_e4238_d1	L. s. de lui, Doulcet, Henry Lariviére, J. Debry et Cambacérès, membres du Comité de Sal. publ., au gén. Kellermann; II therm. an III, 2 p.in-4.
CAT_000020_e4239_d1	L. a. s. à Vattemare; Washington, 23 août 1848, 1 p.in-4.
CAT_000020_e4240_d1	L. a. s. aux gouverneurs de la Franche-Comté et de Bourgogne; Paris, 30 mai 1653, 1 p. pl. in-f., cachet. Une tache dans une marge et une déchirure dans un angle enlevant quelques mots d'un post-scriptum. Autographe de toute rareté.
CAT_000020_e4241_d1	L. a. s., 1836, 1 p.in-8.
CAT_000020_e4242_d1	L. a. sig. A., 1839, 1 p.in-18.
CAT_000020_e4243_d1	L. a. s. à l'abbé Desauanys ; Paris, 25 avril 1787, 1 p. pet. in-4.
CAT_000020_e4244_d1	L. s. d'elle, Baptiste, Armand, Lafon, Michelot et Devigny, au statuaire Debay ; Paris, 16 déc. 1826, 2 p.in-4.
CAT_000020_e4245_d1	L. a. s., 1 p.in-8.
CAT_000020_e4246_d1	Belle 1. s., 1567, 1 p.in-f., sceau.
CAT_000020_e4247_d1	L. a. s., 3 p.in-8. Belle et charmante épître.
CAT_000020_e4248_d1	L. s., avec un post-scriptum de 3 gr. lignes autog. au maréchal de Grammont, gouverneur du Béarn ; Bouillon, 4 oct. 1653, 1 p. pl. in-4, cachets à ses armes et soies. Belle pièce.
CAT_000020_e4249_d1	L. a. s. à M. Destigny; 15 avril 1840, 1 p.in-8.
CAT_000020_e4250_d1	L. a. s., 1 p.in-8. '
CAT_000020_e4251_d1	L. a. s. en français, à Mme veuve Cardon, à Versailles; Moersburg, 15 fév. 1805, 1 p. 1/2in-4, écriture fine et serrée. Belle pièce. Rare.
CAT_000020_e4252_d1	L. a. s. au libraire Houdaille, 1834, 1 p.in-8. '
CAT_000020_e4253_d1	L. a. s. à une amie; Naples, 15 av. 1812, 4 p.in-4.
CAT_000020_e4254_d1	L. a. s. (à Calonne), contrôleur-général des finances); (Paris), rue Dauphine, n°2, 13 juin 1786, 1 p.in-4.
CAT_000020_e4255_d1	L. a. s. le chevalier de Mirabeau, à sa soeur; le Bignon, juil. 1773, 1 p.in-4. Rare.
CAT_000020_e4256_d1	L. a. s.; Versailles, 14 juil., 1 p.in-4.
CAT_000020_e4257_d1	L. a. s., 1853, 1 p.in-8.
CAT_000020_e4258_d1	L. a. s. au libraire Paschoud; Lausanne, 1811, 1 p. 1/4in-4. Relative à ses Contes.
CAT_000020_e4259_d1	L. a. s. à Colbert; Versailles, 7 av. 1671, 2 p. pl. in-4, cachets brisés.
CAT_000020_e4260_d1	O ! Mia Madre ! Jolie pièce de vers aut. sig., mars 1837, 3 p.in-8.
CAT_000020_e4261_d1	L. a. s., 1840, 1 p.in-8, cachet.
CAT_000020_e4262_d1	L. a. s., 1 p.in-8. 2 v
CAT_000020_e4263_d1	L. s., avec la souscript. aut., au peintre F. Gérard ; Florence, 1816, 1 p.in-4.
CAT_000020_e4264_d1	L. s. Joachim Napoléon, à l'intendant de la Calabre Citra; Naples, 26 avril 1809, 1 p. 1/2in-4.
CAT_000020_e4265_d1	L. a. s. à Mad. Paroletti ; dol Rubatto, 1813, 1 p.in-4, cachet.
CAT_000020_e4266_d1	L. sig. Napoléon, (écrite sous sa dictée par le baron Fain), au comte de Cessac; Paris, 18 février 1811, 1/2 p.in-4.
CAT_000020_e4267_d1	Dessin au crayon, de la main au prince, avec sa signature et la date à la plume; 11 février 1864, in-4, oblong.
CAT_000020_e4268_d1	Pièce sig., 1718, 1/2 p.in-f.
CAT_000020_e4269_d1	Belle pièce sig. ; Fresney, 1603, 1 p.in-f. Relative à sa terre de Fresney.
CAT_000020_e4270_d1	L. a. s., 1 p.in-8.
CAT_000020_e4271_d1	L. a. s. à M. J. David, à Londres; Bordeaux, 1813, 1 p.in-4.
CAT_000020_e4272_d1	auteur des Contes. Billet aut. sig., 9 août 1/2 p.in-8.
CAT_000020_e4273_d1	L. a. s., 1842, 2 p.in-8.
CAT_000020_e4274_d1	Bref sig., en latin; couvent des Chartreux, près de Florence, 10 juin 1798, 1 p.in-f. Belle pièce.
CAT_000020_e4275_d1	L. a. sig. le prince Potemkin Taurica, en français, au prince…3 p.in-4. Belle pièce. Très-rare.
CAT_000020_e4276_d1	L. a. s. à Chevreul, 1848, 1 p.in-8.
CAT_000020_e4277_d1	L. a. s., 1 p.in-12.
CAT_000020_e4278_d1	L. a. s., en français, à Alex. Vattemare ; Berlin, 4 février 1834, 2 p.in-8, cachet à ses armes.
CAT_000020_e4279_d1	L. a. s. au directeur de l'Artiste, 1843, 1 p.in-8.
CAT_000020_e4280_d1	L. a. s., Bruxelles, 2 p.in-8.
CAT_000020_e4281_d1	L. s., avec la date autog., à M, Finette, à l'institution de l'Oratoire, à Paris; 29 av. 1683, 2 p.in-4, fragment de cachet. Rare.
CAT_000020_e4282_d1	L. a. s., en français, à un ami ; Dresde, 1822, 3 p.in-8. Jolie pièce. Rare.
CAT_000020_e4283_d1	L. a. s., sig. aussi de Pierre Leroux, comme directeurs de la Revue encyclopédique, à Cauchois-Lemaire, directeur du Bon Sens (1835), 1 p.in-4. Curieuse.
CAT_000020_e4284_d1	L. a. s., 1867, 1 p.in-8.
CAT_000020_e4285_d1	L. a. s., 1 p.in-8.
CAT_000020_e4286_d1	L. s. au marquis de Monteynard; Vienne, 1772, 1 p.in-f.
CAT_000020_e4287_d1	L. a. s. à M. Chedeville ; Enghien, 1824, 3 p.in-4. Belle pièce.
CAT_000020_e4288_d1	L. a. s., 1839, 1 p.in-4.
CAT_000020_e4289_d1	Billet aut. sig., en italien, à M. Roche; (vers 1817), 1 p.in-18. Relatif à son opéra d'Armide.
CAT_000020_e4290_d1	Ch.), poète dramat. du XVIIIe siècle, candidat malheureux de l'Acad. fr., dont il se vengea par de cruelles satires. Epithalame, pièce de vers badine, aut. sig. de ses initiales, 4 p.in-4.
CAT_000020_e4291_d1	L. a. s. à l'abbé de la Bouderie ; 8 oct. 1826, 1 p.in-4.
CAT_000020_e4292_d1	L. a. s. à Sauvo, rédacteur du Moniteur, 1er mai, 1 p.in-4.
CAT_000020_e4293_d1	L. a. s., 1846, 1 p.in-8.
CAT_000020_e4294_d1	L. a. s. à M. William Laidlaw; Edimbourg, 3 déc. 1819, 1 p.in-4, cachet. Belle pièce.
CAT_000020_e4295_d1	L. a. s. à l'évêque d'Avranches (Huet), 2 p. pl. in-4, cachet à ses armes. Très-belle pièce.
CAT_000020_e4296_d1	L. a. s. à sa femme (Anne de Caumont-L. a. Force) ; Amiens, 28 janv. 160), 1 p. pl. in-4, beaux cachets à ses armes et soies. Superbe pièce.
CAT_000020_e4297_d1	Pièce aut. sig.; Washington, 15 mai 1842, I p.in-4.
CAT_000020_e4298_d1	L. a. s. à M. Desarbres, 1861, 1 p.in-8.
CAT_000020_e4299_d1	L. a. s. à Danchet, 15 janv. 1727, 1 p. pet. in-4.
CAT_000020_e4300_d1	L. a. s. à Alex. Vattemare; Washington, 17 juil. 1840, 1 p.in-4, enveloppe.
CAT_000020_e4301_d1	L. s., avec la souscription aut., à M. Pourcellet, à Paris; 1612, 1 p. pl. in-f., cachets et soies. Rare.
CAT_000020_e4302_d1	L. a. s. V., au comte d'Argentai, 1 p.in-18.
CAT_000020_e4303_d1	L. a. s. à l'Académie de Marseille ; Pans, 12 janv. 1773, 1 p.in-4.
CAT_000020_e4304_d1	Quit. sig. sur vélin, 1601, in-4.
CAT_000017_e126_d1	L. a. s. à M. de Lamoignon, à Paris; aux Rochers, dimanche 27 août, 3 p.in-4, cachet brisé.
CAT_000069_e1_d1	L. a. s., 1871, 1 p.in-8. Spirituelle épître.
CAT_000069_e2_d1	L. a. s., 1 p.in-8.
CAT_000069_e3_d1	L. a. s. ; Bade, 1858, 1 p.in-8.
CAT_000069_e4_d1	L. a. s.; 1/2 p.in-8. Jolie lettre.
CAT_000069_e5_d1	L. a. s., à Gustave Claudin; 1 p.in-8. Très-jolie lettre.
CAT_000069_e6_d1	L. a. s. à M. de Calonne ; Bruxelles, 1865, 1 p.in-18.
CAT_000069_e7_d1	Let. sig.; 25 août 1696, 1 p.in-8.
CAT_000069_e8_d1	L. a. s. à Siraudin, 1 p.in-8.
CAT_000069_e9_d1	L. a. s. à M. de Calonne ; 1856, 1 p. 1/2in-8. Cachet.
CAT_000069_e10_d1	L. a. s.; 23 décembre 1847, 1 p. 1/4in-8.
CAT_000069_e11_d1	L. a. s. à M. de Calonne; 1 p.in-18.
CAT_000069_e12_d1	Sa carte de visite avec 4 lig. aut. sig. au crayon; 3 janvier 1882, in-18.
CAT_000069_e13_d1	Pièce sig. avec deux mots aut. sur une pétition du chevalier de Fontanes; 25 juillet 1814, 1 p.in-fol.
CAT_000069_e14_d1	L. a. s. à Siraudin; 1872, 2 p. 1/2in-8.
CAT_000069_e15_d1	Billet aut. sig. au capitaine Riverain; 1831, 1/3 de p.in-8.
CAT_000069_e16_d1	L. a. s.; 1 p.in-8.
CAT_000069_e17_d1	L. a. s.; Paris, 28 décembre 1878, 1 p. 1/2in-8.
CAT_000069_e18_d1	L. a. s. à M. Bridault; 1878, 1 p.in-8.
CAT_000069_e19_d1	L. a. s. à Charles Nisard; 1854, 1 p. 1/2in-8. Curieuse lettre littéraire.
CAT_000069_e20_d1	L. a. s.; 1861, 1 p.in-8.
CAT_000069_e21_d1	L. a. s. à Nestor Roqueplan; 2 p.in-8.
CAT_000069_e22_d1	L. a. s. à M. Duquesnel ; 1877, 1 p.in-8.
CAT_000069_e23_d1	Pièce sig.; Londres, 1771, 1 p.in-fol.
CAT_000069_e24_d1	L. a. s. à M. Blavet; 3 p.in-18. Curieuse.
CAT_000069_e25_d1	Son portrait en pied, superbe dessin au crayon et au pastel, sig. J.-G., in-4.
CAT_000069_e26_d1	L. a. s. à M. de Calonne, (1854); 1 p.in-8.
CAT_000069_e27_d1	L. a. s.; Caulaincourt, 8 novembre 1813; 1 p. 1/4in-8. Belle lettre.
CAT_000069_e28_d1	L. a. s., en français; (Turin, 1854) ; 1/2 p.in-8.
CAT_000069_e29_d1	L. a. s. à l'abbé Pastel; 25 octobre (1713), 2 p. 1/2in-8.
CAT_000069_e30_d1	Let. sig.; Burgos, 15 septembre 1523, 1 p.in-fol. Un peu tachée. Sceau superbement conservé.
CAT_000069_e31_d1	L. a. s. à M. de Calonne, 1 p.in-18. Curieuse.
CAT_000069_e32_d1	L. a. s. à un curé ; Paris, 16 octobre 1820, 1 p.in-8.
CAT_000069_e33_d1	L. a. s., 1 p.in-8.
CAT_000069_e34_d1	L. a. s., 1 p.in-8. Jolie lettre.
CAT_000069_e35_d1	Pièce de vers aut., 2 p. pet. in-4. Curieuse.
CAT_000069_e36_d1	L. a. s., 12 mai 1855, 1 p.in-8.
CAT_000069_e37_d1	Pièce de vers aut. sig., 1er mai 1860, 2 p. 1/2in-8.
CAT_000069_e38_d1	L. a. s., 1 p. 1/2in-8. Jolie lettre.
CAT_000069_e39_d1	L. a. s. à M. Bridault, 1 p.in-8.
CAT_000069_e40_d1	Pièce de vers aut. sig., 7 mars 1860, 3 p.in-4.
CAT_000069_e41_d1	L. a. s., 3/4 de p. pet. in-4. Jolie lettre.
CAT_000069_e42_d1	L. a. s. à M. de Calonne, 1865, 2 p.in-8.
CAT_000069_e43_d1	L. a. s., 1/2 p.in-8.
CAT_000069_e44_d1	L. a. s., 1 p.in-8.
CAT_000069_e45_d1	L. a. s., 1 p.in-18.
CAT_000069_e46_d1	L. a. s. à M. de Calonne; Bordeaux, 3 juillet 1862, 3 p. 1/2in-8.
CAT_000069_e47_d1	L. a. s., 1 p.in-18.
CAT_000069_e48_d1	L. a. s., 1 p.in-8.
CAT_000069_e49_d1	L. a. s., 1 p. 1/2in-8.
CAT_000069_e50_d1	L. a. s. à Louis Desnoyers, 1 p.in-8.
CAT_000069_e51_d1	L. a. s. à Louis Desnoyers, 1 p.in-8.
CAT_000069_e52_d1	L. a. s. à M. de Calonne, 1858, 1 p.in-8.
CAT_000069_e53_d1	L. a. s. à M. Bridault, 1 p.in-8. Curieuse.
CAT_000069_e54_d1	L. a. s. à Siraudin. Curieuse et spirituelle épître.
CAT_000069_e55_d1	L. a. s., en français, à M. Duverger, 1837, 1 p.in-8. Jolie lettre.
CAT_000069_e56_d1	L. a. s. à Michel Chevalier; Paris, 4 mars 1858, 3 p. 1/2in-8. Un peu fatiguée.
CAT_000069_e57_d1	B. Faure) avec une dédicace aut. sig., 1852, 3 p.in-4.
CAT_000069_e58_d1	L. a. s., Pans, 12 juillet 1870, 1 p.in-8.
CAT_000069_e59_d1	Let. sig. au landgrave de Hesse, 1654, 1 p.in-fol. Superbe sceau admirablement conservé.
CAT_000069_e60_d1	Let. sig. à une dame ; Rome, 22 septembre 1804, 1 p. 1/2in-4.
CAT_000069_e61_d1	L. a. s., 2 p.in-8. Curieuse.
CAT_000069_e62_d1	L. a. s., 2 p. 1/2in-18. Curieuse.
CAT_000069_e63_d1	L. a. s. à M. de Calonne, (1859), 1 p.in-8. Curieuse.
CAT_000069_e64_d1	L. a. s. à sa soeur; 2 novembre 1818, 2 p. pet. in-4. Léger raccommodage.
CAT_000069_e65_d1	Let. aut. à sa mère; Milan, 18 décembre 1814, 1 p.in-4. Charmante épître intime.
CAT_000069_e66_d1	L. a. s. à Mme Achille Comte, 1842, 1 p.in-8.
CAT_000069_e67_d1	L. a. s. à M. de Calonne, Paris, 19 novembre 1861, 1 p.in-8.
CAT_000069_e68_d1	L. a. s., 1 p.in-8.
